#! FIELDS z.node-0 file.free uncertainty
#! SET sample_size 200000
#! SET effective_sample_size 64.1929
#! SET blocks_num 8
#! SET blocks_effective_num 2.3582
#! SET min_z.node-0 -10
#! SET max_z.node-0 10
#! SET nbins_z.node-0 1001
#! SET periodic_z.node-0 false
   -0.200000     98.249325     4.686954
   -0.180000     98.313054     4.706315
   -0.160000     98.380853     4.718447
   -0.140000     98.454707     4.720071
   -0.120000     98.534672     4.710504
   -0.100000     98.618563     4.692400
   -0.080000     98.702981     4.670876
   -0.060000     98.784883     4.650818
   -0.040000     98.862551     4.634578
   -0.020000     98.935533     4.622140
    0.000000     99.004160     4.612842
    0.020000     99.069402     4.606267
    0.040000     99.132985     4.601465
    0.060000     99.197027     4.595843
    0.080000     99.262985     4.585515
    0.100000     99.330637     4.567404
    0.120000     99.398080     4.541474
    0.140000     99.462894     4.511115
    0.160000     99.523631     4.481594
    0.180000     99.580567     4.458077
    0.200000     99.635292     4.444213
    0.220000     99.689549     4.440961
    0.240000     99.744079     4.445543
    0.260000     99.798038     4.451504
    0.280000     99.849197     4.451090
    0.300000     99.894879     4.439525
    0.320000     99.933391     4.418441
    0.340000     99.965382     4.395588
    0.360000     99.994302     4.380871
    0.380000    100.025488     4.381566
    0.400000    100.064300     4.399357
    0.420000    100.114293     4.429740
    0.440000    100.176170     4.463491
    0.460000    100.247644     4.489949
    0.480000    100.324133     4.501275
    0.500000    100.400189     4.495729
    0.520000    100.471347     4.478196
    0.540000    100.535511     4.457711
    0.560000    100.593020     4.443227
    0.580000    100.645388     4.439325
    0.600000    100.693824     4.443943
    0.620000    100.738659     4.449724
    0.640000    100.779975     4.448434
    0.660000    100.818673     4.435591
    0.680000    100.856973     4.412429
    0.700000    100.897836     4.384496
    0.720000    100.943614     4.358300
    0.740000    100.994814     4.337955
    0.760000    101.049768     4.323329
    0.780000    101.105441     4.310671
    0.800000    101.158859     4.295660
    0.820000    101.208377     4.277031
    0.840000    101.254214     4.258054
    0.860000    101.298221     4.244773
    0.880000    101.343115     4.242560
    0.900000    101.391441     4.253553
    0.920000    101.444605     4.276038
    0.940000    101.502371     4.305105
    0.960000    101.563023     4.333660
    0.980000    101.623970     4.353893
    1.000000    101.682405     4.359596
    1.020000    101.735862     4.348771
    1.040000    101.782830     4.324893
    1.060000    101.823408     4.295552
    1.080000    101.859610     4.269062
    1.100000    101.894876     4.251051
    1.120000    101.932795     4.242723
    1.140000    101.975598     4.241000
    1.160000    102.023040     4.239913
    1.180000    102.072169     4.232798
    1.200000    102.118265     4.214923
    1.220000    102.156818     4.185444
    1.240000    102.185711     4.147355
    1.260000    102.206420     4.105557
    1.280000    102.223427     4.065004
    1.300000    102.242205     4.030388
    1.320000    102.266904     4.006583
    1.340000    102.298876     3.997947
    1.360000    102.336604     4.006151
    1.380000    102.376984     4.028301
    1.400000    102.417330     4.057364
    1.420000    102.457025     4.085056
    1.440000    102.497822     4.105347
    1.460000    102.542564     4.116166
    1.480000    102.593152     4.118293
    1.500000    102.649081     4.112823
    1.520000    102.707467     4.099604
    1.540000    102.764560     4.077807
    1.560000    102.817738     4.047433
    1.580000    102.866430     4.009977
    1.600000    102.911156     3.967777
    1.620000    102.951576     3.923111
    1.640000    102.985671     3.878082
    1.660000    103.011259     3.835308
    1.680000    103.028711     3.798383
    1.700000    103.042272     3.770979
    1.720000    103.058680     3.755044
    1.740000    103.084230     3.750075
    1.760000    103.122455     3.754373
    1.780000    103.173492     3.766438
    1.800000    103.234618     3.784257
    1.820000    103.301042     3.803027
    1.840000    103.366679     3.814433
    1.860000    103.425409     3.809816
    1.880000    103.473016     3.785856
    1.900000    103.508804     3.748304
    1.920000    103.535395     3.710124
    1.940000    103.556537     3.684788
    1.960000    103.574601     3.679304
    1.980000    103.589783     3.691591
    2.000000    103.601519     3.713806
    2.020000    103.610699     3.738618
    2.040000    103.620599     3.762688
    2.060000    103.635658     3.784915
    2.080000    103.659124     3.802695
    2.100000    103.691439     3.810793
    2.120000    103.730465     3.804030
    2.140000    103.773066     3.781152
    2.160000    103.816736     3.746202
    2.180000    103.860237     3.706248
    2.200000    103.903118     3.667603
    2.220000    103.944669     3.633528
    2.240000    103.982902     3.604522
    2.260000    104.014199     3.580253
    2.280000    104.034118     3.561208
    2.300000    104.039360     3.548521
    2.320000    104.030029     3.542271
    2.340000    104.010873     3.540701
    2.360000    103.990536     3.542015
    2.380000    103.978794     3.546716
    2.400000    103.982762     3.557627
    2.420000    104.003762     3.577731
    2.440000    104.036707     3.607749
    2.460000    104.072843     3.644399
    2.480000    104.104663     3.679865
    2.500000    104.129778     3.703553
    2.520000    104.150915     3.706116
    2.540000    104.172238     3.683587
    2.560000    104.195195     3.639405
    2.580000    104.217093     3.583459
    2.600000    104.233281     3.528215
    2.620000    104.240992     3.483262
    2.640000    104.241677     3.451319
    2.660000    104.240149     3.428788
    2.680000    104.241821     3.410755
    2.700000    104.250653     3.396268
    2.720000    104.268930     3.389004
    2.740000    104.297870     3.392518
    2.760000    104.337531     3.404628
    2.780000    104.385730     3.416460
    2.800000    104.437079     3.417223
    2.820000    104.483374     3.400793
    2.840000    104.515744     3.368983
    2.860000    104.527822     3.329603
    2.880000    104.518344     3.291841
    2.900000    104.491536     3.262793
    2.920000    104.454964     3.246258
    2.940000    104.416354     3.242202
    2.960000    104.381400     3.246150
    2.980000    104.353409     3.250267
    3.000000    104.334062     3.247191
    3.020000    104.324056     3.234155
    3.040000    104.323062     3.214253
    3.060000    104.329387     3.194613
    3.080000    104.340200     3.183290
    3.100000    104.352692     3.186309
    3.120000    104.365523     3.205852
    3.140000    104.379282     3.239734
    3.160000    104.395175     3.281108
    3.180000    104.412768     3.318363
    3.200000    104.428756     3.337526
    3.220000    104.438221     3.328575
    3.240000    104.437788     3.292002
    3.260000    104.428186     3.239089
    3.280000    104.414018     3.184724
    3.300000    104.401046     3.139750
    3.320000    104.393328     3.109223
    3.340000    104.392168     3.095344
    3.360000    104.396815     3.099599
    3.380000    104.405421     3.120927
    3.400000    104.415145     3.151819
    3.420000    104.421820     3.177721
    3.440000    104.420473     3.182899
    3.460000    104.407137     3.159147
    3.480000    104.380849     3.110048
    3.500000    104.344248     3.047738
    3.520000    104.302526     2.986053
    3.540000    104.261800     2.935100
    3.560000    104.227901     2.898838
    3.580000    104.205477     2.875380
    3.600000    104.196859     2.859412
    3.620000    104.200720     2.845589
    3.640000    104.211395     2.831547
    3.660000    104.219959     2.819168
